Abbrev,Meas Date,Streamflow Value,Streamflow Meas Units,Streamflow Review Status,Streamflow Data Source,
"BLUNDICO","03/23/1990","22.000000","cfs","A","USGS",
"BLUNDICO","03/24/1990","22.000000","cfs","A","USGS",
"BLUNDICO","03/25/1990","23.000000","cfs","A","USGS",
"BLUNDICO","03/26/1990","22.000000","cfs","A","USGS",
"BLUNDICO","03/27/1990","23.000000","cfs","A","USGS",
"BLUNDICO","03/28/1990","24.000000","cfs","A","USGS",
"BLUNDICO","03/29/1990","24.000000","cfs","A","USGS",
"BLUNDICO","03/30/1990","24.000000","cfs","A","USGS",
"BLUNDICO","03/31/1990","23.000000","cfs","A","USGS",
"BLUNDICO","04/01/1990","23.000000","cfs","A","USGS",
"BLUNDICO","04/02/1990","23.000000","cfs","A","USGS",
"BLUNDICO","04/03/1990","24.000000","cfs","A","USGS",
"BLUNDICO","04/04/1990","25.000000","cfs","A","USGS",
"BLUNDICO","04/05/1990","27.000000","cfs","A","USGS",
"BLUNDICO","04/06/1990","26.000000","cfs","A","USGS",
"BLUNDICO","04/07/1990","27.000000","cfs","A","USGS",
"BLUNDICO","04/08/1990","28.000000","cfs","A","USGS",
"BLUNDICO","04/09/1990","29.000000","cfs","A","USGS",
"BLUNDICO","04/10/1990","29.000000","cfs","A","USGS",
"BLUNDICO","04/11/1990","31.000000","cfs","A","USGS",
"BLUNDICO","04/12/1990","33.000000","cfs","A","USGS",
"BLUNDICO","04/13/1990","34.000000","cfs","A","USGS",
"BLUNDICO","04/14/1990","36.000000","cfs","A","USGS",
"BLUNDICO","04/15/1990","40.000000","cfs","A","USGS",
"BLUNDICO","04/16/1990","45.000000","cfs","A","USGS",
"BLUNDICO","04/17/1990","48.000000","cfs","A","USGS",
"BLUNDICO","04/18/1990","52.000000","cfs","A","USGS",
"BLUNDICO","04/19/1990","56.000000","cfs","A","USGS",
"BLUNDICO","04/20/1990","60.000000","cfs","A","USGS",
"BLUNDICO","04/21/1990","61.000000","cfs","A","USGS",
"BLUNDICO","04/22/1990","63.000000","cfs","A","USGS",
"BLUNDICO","04/23/1990","67.000000","cfs","A","USGS",
"BLUNDICO","04/24/1990","73.000000","cfs","A","USGS",
"BLUNDICO","04/25/1990","77.000000","cfs","A","USGS",
"BLUNDICO","04/26/1990","75.000000","cfs","A","USGS",
"BLUNDICO","04/27/1990","68.000000","cfs","A","USGS",
"BLUNDICO","04/28/1990","65.000000","cfs","A","USGS",
"BLUNDICO","04/29/1990","64.000000","cfs","A","USGS",
"BLUNDICO","04/30/1990","60.000000","cfs","A","USGS",
"BLUNDICO","05/01/1990","59.000000","cfs","A","USGS",
"BLUNDICO","05/02/1990","57.000000","cfs","A","USGS",
"BLUNDICO","05/03/1990","57.000000","cfs","A","USGS",
"BLUNDICO","05/04/1990","56.000000","cfs","A","USGS",
"BLUNDICO","05/05/1990","56.000000","cfs","A","USGS",
"BLUNDICO","05/06/1990","58.000000","cfs","A","USGS",
"BLUNDICO","05/07/1990","62.000000","cfs","A","USGS",
"BLUNDICO","05/08/1990","71.000000","cfs","A","USGS",
"BLUNDICO","05/09/1990","81.000000","cfs","A","USGS",
"BLUNDICO","05/10/1990","83.000000","cfs","A","USGS",
"BLUNDICO","05/11/1990","85.000000","cfs","A","USGS",
"BLUNDICO","05/12/1990","86.000000","cfs","A","USGS",
"BLUNDICO","05/13/1990","84.000000","cfs","A","USGS",
"BLUNDICO","05/14/1990","81.000000","cfs","A","USGS",
"BLUNDICO","05/15/1990","91.000000","cfs","A","USGS",
"BLUNDICO","05/16/1990","105.000000","cfs","A","USGS",
"BLUNDICO","05/17/1990","94.000000","cfs","A","USGS",
"BLUNDICO","05/18/1990","89.000000","cfs","A","USGS",
"BLUNDICO","05/19/1990","88.000000","cfs","A","USGS",
"BLUNDICO","05/20/1990","92.000000","cfs","A","USGS",
"BLUNDICO","05/21/1990","97.000000","cfs","A","USGS",
"BLUNDICO","05/22/1990","104.000000","cfs","A","USGS",
"BLUNDICO","05/23/1990","123.000000","cfs","A","USGS",
"BLUNDICO","05/24/1990","166.000000","cfs","A","USGS",
"BLUNDICO","05/25/1990","202.000000","cfs","A","USGS",
"BLUNDICO","05/26/1990","222.000000","cfs","A","USGS",
"BLUNDICO","05/27/1990","224.000000","cfs","A","USGS",
"BLUNDICO","05/28/1990","221.000000","cfs","A","USGS",
"BLUNDICO","05/29/1990","259.000000","cfs","A","USGS",
"BLUNDICO","05/30/1990","266.000000","cfs","A","USGS",
"BLUNDICO","05/31/1990","247.000000","cfs","A","USGS",
"BLUNDICO","06/01/1990","247.000000","cfs","A","USGS",
"BLUNDICO","06/02/1990","248.000000","cfs","A","USGS",
"BLUNDICO","06/03/1990","233.000000","cfs","A","USGS",
"BLUNDICO","06/04/1990","241.000000","cfs","A","USGS",
"BLUNDICO","06/05/1990","298.000000","cfs","A","USGS",
"BLUNDICO","06/06/1990","345.000000","cfs","A","USGS",
"BLUNDICO","06/07/1990","372.000000","cfs","A","USGS",
"BLUNDICO","06/08/1990","403.000000","cfs","A","USGS",
"BLUNDICO","06/09/1990","414.000000","cfs","A","USGS",
"BLUNDICO","06/10/1990","420.000000","cfs","A","USGS",
"BLUNDICO","06/11/1990","425.000000","cfs","A","USGS",
"BLUNDICO","06/12/1990","415.000000","cfs","A","USGS",
"BLUNDICO","06/13/1990","367.000000","cfs","A","USGS",
"BLUNDICO","06/14/1990","344.000000","cfs","A","USGS",
"BLUNDICO","06/15/1990","332.000000","cfs","A","USGS",
"BLUNDICO","06/16/1990","315.000000","cfs","A","USGS",
"BLUNDICO","06/17/1990","291.000000","cfs","A","USGS",
"BLUNDICO","06/18/1990","273.000000","cfs","A","USGS",
"BLUNDICO","06/19/1990","265.000000","cfs","A","USGS",
"BLUNDICO","06/20/1990","253.000000","cfs","A","USGS",
"BLUNDICO","06/21/1990","242.000000","cfs","A","USGS",
"BLUNDICO","06/22/1990","232.000000","cfs","A","USGS",
"BLUNDICO","06/23/1990","221.000000","cfs","A","USGS",
"BLUNDICO","06/24/1990","213.000000","cfs","A","USGS",
"BLUNDICO","06/25/1990","204.000000","cfs","A","USGS",
"BLUNDICO","06/26/1990","198.000000","cfs","A","USGS",
"BLUNDICO","06/27/1990","190.000000","cfs","A","USGS",
"BLUNDICO","06/28/1990","181.000000","cfs","A","USGS",
"BLUNDICO","06/29/1990","171.000000","cfs","A","USGS",
"BLUNDICO","06/30/1990","163.000000","cfs","A","USGS",
"BLUNDICO","07/01/1990","157.000000","cfs","A","USGS",
"BLUNDICO","07/02/1990","153.000000","cfs","A","USGS",
"BLUNDICO","07/03/1990","148.000000","cfs","A","USGS",
"BLUNDICO","07/04/1990","158.000000","cfs","A","USGS",
"BLUNDICO","07/05/1990","153.000000","cfs","A","USGS",
"BLUNDICO","07/06/1990","143.000000","cfs","A","USGS",
"BLUNDICO","07/07/1990","146.000000","cfs","A","USGS",
"BLUNDICO","07/08/1990","153.000000","cfs","A","USGS",
"BLUNDICO","07/09/1990","155.000000","cfs","A","USGS",
"BLUNDICO","07/10/1990","145.000000","cfs","A","USGS",
"BLUNDICO","07/11/1990","134.000000","cfs","A","USGS",
"BLUNDICO","07/12/1990","124.000000","cfs","A","USGS",
"BLUNDICO","07/13/1990","116.000000","cfs","A","USGS",
"BLUNDICO","07/14/1990","113.000000","cfs","A","USGS",
"BLUNDICO","07/15/1990","117.000000","cfs","A","USGS",
"BLUNDICO","07/16/1990","114.000000","cfs","A","USGS",
"BLUNDICO","07/17/1990","110.000000","cfs","A","USGS",
"BLUNDICO","07/18/1990","108.000000","cfs","A","USGS",
"BLUNDICO","07/19/1990","101.000000","cfs","A","USGS",
"BLUNDICO","07/20/1990","97.000000","cfs","A","USGS",
"BLUNDICO","07/21/1990","97.000000","cfs","A","USGS",
"BLUNDICO","07/22/1990","101.000000","cfs","A","USGS",
"BLUNDICO","07/23/1990","97.000000","cfs","A","USGS",
"BLUNDICO","07/24/1990","90.000000","cfs","A","USGS",
"BLUNDICO","07/25/1990","86.000000","cfs","A","USGS",
"BLUNDICO","07/26/1990","84.000000","cfs","A","USGS",
"BLUNDICO","07/27/1990","81.000000","cfs","A","USGS",
"BLUNDICO","07/28/1990","77.000000","cfs","A","USGS",
"BLUNDICO","07/29/1990","74.000000","cfs","A","USGS",
"BLUNDICO","07/30/1990","75.000000","cfs","A","USGS",
"BLUNDICO","07/31/1990","82.000000","cfs","A","USGS",
"BLUNDICO","08/01/1990","85.000000","cfs","A","USGS",
"BLUNDICO","08/02/1990","82.000000","cfs","A","USGS",
"BLUNDICO","08/03/1990","83.000000","cfs","A","USGS",
"BLUNDICO","08/04/1990","84.000000","cfs","A","USGS",
"BLUNDICO","08/05/1990","80.000000","cfs","A","USGS",
"BLUNDICO","08/06/1990","77.000000","cfs","A","USGS",
"BLUNDICO","08/07/1990","74.000000","cfs","A","USGS",
"BLUNDICO","08/08/1990","71.000000","cfs","A","USGS",
"BLUNDICO","08/09/1990","69.000000","cfs","A","USGS",
"BLUNDICO","08/10/1990","67.000000","cfs","A","USGS",
"BLUNDICO","08/11/1990","66.000000","cfs","A","USGS",
"BLUNDICO","08/12/1990","66.000000","cfs","A","USGS",
"BLUNDICO","08/13/1990","67.000000","cfs","A","USGS",
"BLUNDICO","08/14/1990","71.000000","cfs","A","USGS",
"BLUNDICO","08/15/1990","72.000000","cfs","A","USGS",
"BLUNDICO","08/16/1990","76.000000","cfs","A","USGS",
"BLUNDICO","08/17/1990","86.000000","cfs","A","USGS",
"BLUNDICO","08/18/1990","87.000000","cfs","A","USGS",
"BLUNDICO","08/19/1990","90.000000","cfs","A","USGS",
"BLUNDICO","08/20/1990","93.000000","cfs","A","USGS",
"BLUNDICO","08/21/1990","86.000000","cfs","A","USGS",
"BLUNDICO","08/22/1990","84.000000","cfs","A","USGS",
"BLUNDICO","08/23/1990","83.000000","cfs","A","USGS",
"BLUNDICO","08/24/1990","82.000000","cfs","A","USGS",
"BLUNDICO","08/25/1990","78.000000","cfs","A","USGS",
"BLUNDICO","08/26/1990","73.000000","cfs","A","USGS",
"BLUNDICO","08/27/1990","69.000000","cfs","A","USGS",
"BLUNDICO","08/28/1990","68.000000","cfs","A","USGS",
"BLUNDICO","08/29/1990","67.000000","cfs","A","USGS",
"BLUNDICO","08/30/1990","66.000000","cfs","A","USGS",
"BLUNDICO","08/31/1990","65.000000","cfs","A","USGS",
"BLUNDICO","09/01/1990","64.000000","cfs","A","USGS",
"BLUNDICO","09/02/1990","64.000000","cfs","A","USGS",
"BLUNDICO","09/03/1990","71.000000","cfs","A","USGS",
"BLUNDICO","09/04/1990","75.000000","cfs","A","USGS",
"BLUNDICO","09/05/1990","79.000000","cfs","A","USGS",
"BLUNDICO","09/06/1990","79.000000","cfs","A","USGS",
"BLUNDICO","09/07/1990","79.000000","cfs","A","USGS",
"BLUNDICO","09/08/1990","78.000000","cfs","A","USGS",
"BLUNDICO","09/09/1990","75.000000","cfs","A","USGS",
"BLUNDICO","09/10/1990","72.000000","cfs","A","USGS",
"BLUNDICO","09/11/1990","70.000000","cfs","A","USGS",
"BLUNDICO","09/12/1990","68.000000","cfs","A","USGS",
"BLUNDICO","09/13/1990","67.000000","cfs","A","USGS",
"BLUNDICO","09/14/1990","65.000000","cfs","A","USGS",
"BLUNDICO","09/15/1990","64.000000","cfs","A","USGS",
"BLUNDICO","09/16/1990","62.000000","cfs","A","USGS",
"BLUNDICO","09/17/1990","60.000000","cfs","A","USGS",
"BLUNDICO","09/18/1990","60.000000","cfs","A","USGS",
"BLUNDICO","09/19/1990","64.000000","cfs","A","USGS",
"BLUNDICO","09/20/1990","69.000000","cfs","A","USGS",
"BLUNDICO","09/21/1990","72.000000","cfs","A","USGS",
"BLUNDICO","09/22/1990","69.000000","cfs","A","USGS",
"BLUNDICO","09/23/1990","67.000000","cfs","A","USGS",
"BLUNDICO","09/24/1990","65.000000","cfs","A","USGS",
"BLUNDICO","09/25/1990","73.000000","cfs","A","USGS",
"BLUNDICO","09/26/1990","88.000000","cfs","A","USGS",
"BLUNDICO","09/27/1990","94.000000","cfs","A","USGS",
"BLUNDICO","09/28/1990","101.000000","cfs","A","USGS",
"BLUNDICO","09/29/1990","103.000000","cfs","A","USGS",
"BLUNDICO","09/30/1990","106.000000","cfs","A","USGS",
"BLUNDICO","10/01/1990","105.000000","cfs","A","USGS",
"BLUNDICO","10/02/1990","101.000000","cfs","A","USGS",
"BLUNDICO","10/03/1990","99.000000","cfs","A","USGS",
"BLUNDICO","10/04/1990","100.000000","cfs","A","USGS",
"BLUNDICO","10/05/1990","98.000000","cfs","A","USGS",
"BLUNDICO","10/06/1990","94.000000","cfs","A","USGS",
"BLUNDICO","10/07/1990","92.000000","cfs","A","USGS",
"BLUNDICO","10/08/1990","89.000000","cfs","A","USGS",
"BLUNDICO","10/09/1990","91.000000","cfs","A","USGS",
"BLUNDICO","10/10/1990","91.000000","cfs","A","USGS",
"BLUNDICO","10/11/1990","89.000000","cfs","A","USGS",
"BLUNDICO","10/12/1990","89.000000","cfs","A","USGS",
"BLUNDICO","10/13/1990","85.000000","cfs","A","USGS",
"BLUNDICO","10/14/1990","81.000000","cfs","A","USGS",
"BLUNDICO","10/15/1990","80.000000","cfs","A","USGS",
"BLUNDICO","10/16/1990","79.000000","cfs","A","USGS",
"BLUNDICO","10/17/1990","78.000000","cfs","A","USGS",
"BLUNDICO","10/18/1990","78.000000","cfs","A","USGS",
"BLUNDICO","10/19/1990","76.000000","cfs","A","USGS",
"BLUNDICO","10/20/1990","76.000000","cfs","A","USGS",
"BLUNDICO","10/21/1990","80.000000","cfs","A","USGS",
"BLUNDICO","10/22/1990","77.000000","cfs","A","USGS",
"BLUNDICO","10/23/1990","72.000000","cfs","A","USGS",
"BLUNDICO","10/24/1990","71.000000","cfs","A","USGS",
"BLUNDICO","10/25/1990","71.000000","cfs","A","USGS",
"BLUNDICO","10/26/1990","71.000000","cfs","A","USGS",
"BLUNDICO","10/27/1990","69.000000","cfs","A","USGS",
"BLUNDICO","10/28/1990","68.000000","cfs","A","USGS",
"BLUNDICO","10/29/1990","66.000000","cfs","A","USGS",
"BLUNDICO","10/30/1990","65.000000","cfs","A","USGS",
"BLUNDICO","10/31/1990","63.000000","cfs","A","USGS",
"BLUNDICO","11/01/1990","60.000000","cfs","A","USGS",
"BLUNDICO","11/02/1990","60.000000","cfs","A","USGS",
"BLUNDICO","11/03/1990","60.000000","cfs","A","USGS",
"BLUNDICO","11/04/1990","59.000000","cfs","A","USGS",
"BLUNDICO","11/05/1990","56.000000","cfs","A","USGS",
"BLUNDICO","11/06/1990","55.000000","cfs","A","USGS",
"BLUNDICO","11/07/1990","55.000000","cfs","A","USGS",
"BLUNDICO","11/08/1990","52.000000","cfs","A","USGS",
"BLUNDICO","11/09/1990","49.000000","cfs","A","USGS",
"BLUNDICO","11/10/1990","48.000000","cfs","A","USGS",
"BLUNDICO","11/11/1990","47.000000","cfs","A","USGS",
"BLUNDICO","11/12/1990","48.000000","cfs","A","USGS",
"BLUNDICO","11/13/1990","47.000000","cfs","A","USGS",
"BLUNDICO","11/14/1990","46.000000","cfs","A","USGS",
"BLUNDICO","11/15/1990","45.000000","cfs","A","USGS",
"BLUNDICO","11/16/1990","45.000000","cfs","A","USGS",
"BLUNDICO","11/17/1990","44.000000","cfs","A","USGS",
"BLUNDICO","11/18/1990","43.000000","cfs","A","USGS",
"BLUNDICO","11/19/1990","43.000000","cfs","A","USGS",
"BLUNDICO","11/20/1990","42.000000","cfs","A","USGS",
"BLUNDICO","11/21/1990","43.000000","cfs","A","USGS",
"BLUNDICO","11/22/1990","43.000000","cfs","A","USGS",
"BLUNDICO","11/23/1990","43.000000","cfs","A","USGS",
"BLUNDICO","11/24/1990","41.000000","cfs","A","USGS",
"BLUNDICO","11/25/1990","41.000000","cfs","A","USGS",
"BLUNDICO","11/26/1990","41.000000","cfs","A","USGS",
"BLUNDICO","11/27/1990","42.000000","cfs","A","USGS",
"BLUNDICO","11/28/1990","42.000000","cfs","A","USGS",
"BLUNDICO","11/29/1990","43.000000","cfs","A","USGS",
"BLUNDICO","11/30/1990","42.000000","cfs","A","USGS",
"BLUNDICO","12/01/1990","43.000000","cfs","A","USGS",
"BLUNDICO","12/02/1990","44.000000","cfs","A","USGS",
"BLUNDICO","12/03/1990","44.000000","cfs","A","USGS",
"BLUNDICO","12/04/1990","45.000000","cfs","A","USGS",
"BLUNDICO","12/05/1990","44.000000","cfs","A","USGS",
"BLUNDICO","12/06/1990","45.000000","cfs","A","USGS",
"BLUNDICO","12/07/1990","46.000000","cfs","A","USGS",
"BLUNDICO","12/08/1990","47.000000","cfs","A","USGS",
"BLUNDICO","12/09/1990","47.000000","cfs","A","USGS",
"BLUNDICO","12/10/1990","43.000000","cfs","A","USGS",
"BLUNDICO","12/11/1990","40.000000","cfs","A","USGS",
"BLUNDICO","12/12/1990","40.000000","cfs","A","USGS",
"BLUNDICO","12/13/1990","40.000000","cfs","A","USGS",
"BLUNDICO","12/14/1990","38.000000","cfs","A","USGS",
"BLUNDICO","12/15/1990","36.000000","cfs","A","USGS",
"BLUNDICO","12/16/1990","35.000000","cfs","A","USGS",
"BLUNDICO","12/17/1990","35.000000","cfs","A","USGS",
"BLUNDICO","12/18/1990","35.000000","cfs","A","USGS",
"BLUNDICO","12/19/1990","35.000000","cfs","A","USGS",
"BLUNDICO","12/20/1990","35.000000","cfs","A","USGS",
"BLUNDICO","12/21/1990","35.000000","cfs","A","USGS",
"BLUNDICO","12/22/1990","35.000000","cfs","A","USGS",
"BLUNDICO","12/23/1990","35.000000","cfs","A","USGS",
"BLUNDICO","12/24/1990","35.000000","cfs","A","USGS",
"BLUNDICO","12/25/1990","35.000000","cfs","A","USGS",
"BLUNDICO","12/26/1990","33.000000","cfs","A","USGS",
"BLUNDICO","12/27/1990","32.000000","cfs","A","USGS",
"BLUNDICO","12/28/1990","31.000000","cfs","A","USGS",
"BLUNDICO","12/29/1990","30.000000","cfs","A","USGS",
"BLUNDICO","12/30/1990","30.000000","cfs","A","USGS",
"BLUNDICO","12/31/1990","30.000000","cfs","A","USGS",
"BLUNDICO","01/01/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/02/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/03/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/04/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/05/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/06/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/07/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/08/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/09/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/10/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/11/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/12/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/13/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/14/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/15/1991","30.000000","cfs","A","USGS",
"BLUNDICO","01/16/1991","31.000000","cfs","A","USGS",
"BLUNDICO","01/17/1991","32.000000","cfs","A","USGS",
"BLUNDICO","01/18/1991","33.000000","cfs","A","USGS",
"BLUNDICO","01/19/1991","34.000000","cfs","A","USGS",
"BLUNDICO","01/20/1991","35.000000","cfs","A","USGS",
"BLUNDICO","01/21/1991","35.000000","cfs","A","USGS",
"BLUNDICO","01/22/1991","35.000000","cfs","A","USGS",
"BLUNDICO","01/23/1991","35.000000","cfs","A","USGS",
"BLUNDICO","01/24/1991","35.000000","cfs","A","USGS",
"BLUNDICO","01/25/1991","35.000000","cfs","A","USGS",
"BLUNDICO","01/26/1991","35.000000","cfs","A","USGS",
"BLUNDICO","01/27/1991","35.000000","cfs","A","USGS",
"BLUNDICO","01/28/1991","35.000000","cfs","A","USGS",
"BLUNDICO","01/29/1991","35.000000","cfs","A","USGS",
"BLUNDICO","01/30/1991","35.000000","cfs","A","USGS",
"BLUNDICO","01/31/1991","35.000000","cfs","A","USGS",
"BLUNDICO","02/01/1991","35.000000","cfs","A","USGS",
"BLUNDICO","02/02/1991","35.000000","cfs","A","USGS",
"BLUNDICO","02/03/1991","35.000000","cfs","A","USGS",
"BLUNDICO","02/04/1991","34.000000","cfs","A","USGS",
"BLUNDICO","02/05/1991","32.000000","cfs","A","USGS",
"BLUNDICO","02/06/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/07/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/08/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/09/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/10/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/11/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/12/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/13/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/14/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/15/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/16/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/17/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/18/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/19/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/20/1991","27.000000","cfs","A","USGS",
"BLUNDICO","02/21/1991","25.000000","cfs","A","USGS",
"BLUNDICO","02/22/1991","25.000000","cfs","A","USGS",
"BLUNDICO","02/23/1991","25.000000","cfs","A","USGS",
"BLUNDICO","02/24/1991","26.000000","cfs","A","USGS",
"BLUNDICO","02/25/1991","29.000000","cfs","A","USGS",
"BLUNDICO","02/26/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/27/1991","30.000000","cfs","A","USGS",
"BLUNDICO","02/28/1991","30.000000","cfs","A","USGS",
"BLUNDICO","03/01/1991","30.000000","cfs","A","USGS",
"BLUNDICO","03/02/1991","30.000000","cfs","A","USGS",
"BLUNDICO","03/03/1991","30.000000","cfs","A","USGS",
"BLUNDICO","03/04/1991","30.000000","cfs","A","USGS",
"BLUNDICO","03/05/1991","32.000000","cfs","A","USGS",
"BLUNDICO","03/06/1991","34.000000","cfs","A","USGS",
"BLUNDICO","03/07/1991","35.000000","cfs","A","USGS",
"BLUNDICO","03/08/1991","35.000000","cfs","A","USGS",
"BLUNDICO","03/09/1991","35.000000","cfs","A","USGS",
"BLUNDICO","03/10/1991","35.000000","cfs","A","USGS",
