Abbrev,Meas Date,Streamflow Value,Streamflow Meas Units,Streamflow Review Status,Streamflow Data Source,
"BLUABLCO","03/18/1990","4.800000","cfs","A","USGS",
"BLUABLCO","03/19/1990","4.600000","cfs","A","USGS",
"BLUABLCO","03/20/1990","4.600000","cfs","A","USGS",
"BLUABLCO","03/21/1990","4.700000","cfs","A","USGS",
"BLUABLCO","03/22/1990","4.800000","cfs","A","USGS",
"BLUABLCO","03/23/1990","5.000000","cfs","A","USGS",
"BLUABLCO","03/24/1990","5.100000","cfs","A","USGS",
"BLUABLCO","03/25/1990","5.100000","cfs","A","USGS",
"BLUABLCO","03/26/1990","5.300000","cfs","A","USGS",
"BLUABLCO","03/27/1990","5.600000","cfs","A","USGS",
"BLUABLCO","03/28/1990","6.300000","cfs","A","USGS",
"BLUABLCO","03/29/1990","6.100000","cfs","A","USGS",
"BLUABLCO","03/30/1990","5.600000","cfs","A","USGS",
"BLUABLCO","03/31/1990","5.400000","cfs","A","USGS",
"BLUABLCO","04/01/1990","5.000000","cfs","A","USGS",
"BLUABLCO","04/02/1990","5.000000","cfs","A","USGS",
"BLUABLCO","04/03/1990","5.500000","cfs","A","USGS",
"BLUABLCO","04/04/1990","6.000000","cfs","A","USGS",
"BLUABLCO","04/05/1990","6.700000","cfs","A","USGS",
"BLUABLCO","04/06/1990","6.800000","cfs","A","USGS",
"BLUABLCO","04/07/1990","6.200000","cfs","A","USGS",
"BLUABLCO","04/08/1990","6.500000","cfs","A","USGS",
"BLUABLCO","04/09/1990","6.900000","cfs","A","USGS",
"BLUABLCO","04/10/1990","6.800000","cfs","A","USGS",
"BLUABLCO","04/11/1990","7.100000","cfs","A","USGS",
"BLUABLCO","04/12/1990","7.500000","cfs","A","USGS",
"BLUABLCO","04/13/1990","8.200000","cfs","A","USGS",
"BLUABLCO","04/14/1990","7.900000","cfs","A","USGS",
"BLUABLCO","04/15/1990","9.600000","cfs","A","USGS",
"BLUABLCO","04/16/1990","12.000000","cfs","A","USGS",
"BLUABLCO","04/17/1990","13.000000","cfs","A","USGS",
"BLUABLCO","04/18/1990","13.000000","cfs","A","USGS",
"BLUABLCO","04/19/1990","15.000000","cfs","A","USGS",
"BLUABLCO","04/20/1990","14.000000","cfs","A","USGS",
"BLUABLCO","04/21/1990","16.000000","cfs","A","USGS",
"BLUABLCO","04/22/1990","20.000000","cfs","A","USGS",
"BLUABLCO","04/23/1990","23.000000","cfs","A","USGS",
"BLUABLCO","04/24/1990","24.000000","cfs","A","USGS",
"BLUABLCO","04/25/1990","20.000000","cfs","A","USGS",
"BLUABLCO","04/26/1990","17.000000","cfs","A","USGS",
"BLUABLCO","04/27/1990","15.000000","cfs","A","USGS",
"BLUABLCO","04/28/1990","15.000000","cfs","A","USGS",
"BLUABLCO","04/29/1990","15.000000","cfs","A","USGS",
"BLUABLCO","04/30/1990","13.000000","cfs","A","USGS",
"BLUABLCO","05/01/1990","12.000000","cfs","A","USGS",
"BLUABLCO","05/02/1990","12.000000","cfs","A","USGS",
"BLUABLCO","05/03/1990","12.000000","cfs","A","USGS",
"BLUABLCO","05/04/1990","12.000000","cfs","A","USGS",
"BLUABLCO","05/05/1990","13.000000","cfs","A","USGS",
"BLUABLCO","05/06/1990","14.000000","cfs","A","USGS",
"BLUABLCO","05/07/1990","20.000000","cfs","A","USGS",
"BLUABLCO","05/08/1990","26.000000","cfs","A","USGS",
"BLUABLCO","05/09/1990","24.000000","cfs","A","USGS",
"BLUABLCO","05/10/1990","21.000000","cfs","A","USGS",
"BLUABLCO","05/11/1990","24.000000","cfs","A","USGS",
"BLUABLCO","05/12/1990","20.000000","cfs","A","USGS",
"BLUABLCO","05/13/1990","20.000000","cfs","A","USGS",
"BLUABLCO","05/14/1990","23.000000","cfs","A","USGS",
"BLUABLCO","05/15/1990","24.000000","cfs","A","USGS",
"BLUABLCO","05/16/1990","24.000000","cfs","A","USGS",
"BLUABLCO","05/17/1990","21.000000","cfs","A","USGS",
"BLUABLCO","05/18/1990","23.000000","cfs","A","USGS",
"BLUABLCO","05/19/1990","24.000000","cfs","A","USGS",
"BLUABLCO","05/20/1990","27.000000","cfs","A","USGS",
"BLUABLCO","05/21/1990","29.000000","cfs","A","USGS",
"BLUABLCO","05/22/1990","35.000000","cfs","A","USGS",
"BLUABLCO","05/23/1990","49.000000","cfs","A","USGS",
"BLUABLCO","05/24/1990","57.000000","cfs","A","USGS",
"BLUABLCO","05/25/1990","61.000000","cfs","A","USGS",
"BLUABLCO","05/26/1990","62.000000","cfs","A","USGS",
"BLUABLCO","05/27/1990","61.000000","cfs","A","USGS",
"BLUABLCO","05/28/1990","69.000000","cfs","A","USGS",
"BLUABLCO","05/29/1990","85.000000","cfs","A","USGS",
"BLUABLCO","05/30/1990","69.000000","cfs","A","USGS",
"BLUABLCO","05/31/1990","69.000000","cfs","A","USGS",
"BLUABLCO","06/01/1990","72.000000","cfs","A","USGS",
"BLUABLCO","06/02/1990","67.000000","cfs","A","USGS",
"BLUABLCO","06/03/1990","65.000000","cfs","A","USGS",
"BLUABLCO","06/04/1990","78.000000","cfs","A","USGS",
"BLUABLCO","06/05/1990","98.000000","cfs","A","USGS",
"BLUABLCO","06/06/1990","108.000000","cfs","A","USGS",
"BLUABLCO","06/07/1990","112.000000","cfs","A","USGS",
"BLUABLCO","06/08/1990","118.000000","cfs","A","USGS",
"BLUABLCO","06/09/1990","115.000000","cfs","A","USGS",
"BLUABLCO","06/10/1990","118.000000","cfs","A","USGS",
"BLUABLCO","06/11/1990","112.000000","cfs","A","USGS",
"BLUABLCO","06/12/1990","107.000000","cfs","A","USGS",
"BLUABLCO","06/13/1990","95.000000","cfs","A","USGS",
"BLUABLCO","06/14/1990","89.000000","cfs","A","USGS",
"BLUABLCO","06/15/1990","83.000000","cfs","A","USGS",
"BLUABLCO","06/16/1990","75.000000","cfs","A","USGS",
"BLUABLCO","06/17/1990","68.000000","cfs","A","USGS",
"BLUABLCO","06/18/1990","63.000000","cfs","A","USGS",
"BLUABLCO","06/19/1990","60.000000","cfs","A","USGS",
"BLUABLCO","06/20/1990","56.000000","cfs","A","USGS",
"BLUABLCO","06/21/1990","53.000000","cfs","A","USGS",
"BLUABLCO","06/22/1990","49.000000","cfs","A","USGS",
"BLUABLCO","06/23/1990","46.000000","cfs","A","USGS",
"BLUABLCO","06/24/1990","43.000000","cfs","A","USGS",
"BLUABLCO","06/25/1990","41.000000","cfs","A","USGS",
"BLUABLCO","06/26/1990","40.000000","cfs","A","USGS",
"BLUABLCO","06/27/1990","37.000000","cfs","A","USGS",
"BLUABLCO","06/28/1990","35.000000","cfs","A","USGS",
"BLUABLCO","06/29/1990","33.000000","cfs","A","USGS",
"BLUABLCO","06/30/1990","31.000000","cfs","A","USGS",
"BLUABLCO","07/01/1990","31.000000","cfs","A","USGS",
"BLUABLCO","07/02/1990","29.000000","cfs","A","USGS",
"BLUABLCO","07/03/1990","30.000000","cfs","A","USGS",
"BLUABLCO","07/04/1990","31.000000","cfs","A","USGS",
"BLUABLCO","07/05/1990","29.000000","cfs","A","USGS",
"BLUABLCO","07/06/1990","30.000000","cfs","A","USGS",
"BLUABLCO","07/07/1990","30.000000","cfs","A","USGS",
"BLUABLCO","07/08/1990","32.000000","cfs","A","USGS",
"BLUABLCO","07/09/1990","31.000000","cfs","A","USGS",
"BLUABLCO","07/10/1990","28.000000","cfs","A","USGS",
"BLUABLCO","07/11/1990","26.000000","cfs","A","USGS",
"BLUABLCO","07/12/1990","24.000000","cfs","A","USGS",
"BLUABLCO","07/13/1990","23.000000","cfs","A","USGS",
"BLUABLCO","07/14/1990","25.000000","cfs","A","USGS",
"BLUABLCO","07/15/1990","25.000000","cfs","A","USGS",
"BLUABLCO","07/16/1990","24.000000","cfs","A","USGS",
"BLUABLCO","07/17/1990","25.000000","cfs","A","USGS",
"BLUABLCO","07/18/1990","22.000000","cfs","A","USGS",
"BLUABLCO","07/19/1990","21.000000","cfs","A","USGS",
"BLUABLCO","07/20/1990","20.000000","cfs","A","USGS",
"BLUABLCO","07/21/1990","24.000000","cfs","A","USGS",
"BLUABLCO","07/22/1990","23.000000","cfs","A","USGS",
"BLUABLCO","07/23/1990","20.000000","cfs","A","USGS",
"BLUABLCO","07/24/1990","19.000000","cfs","A","USGS",
"BLUABLCO","07/25/1990","19.000000","cfs","A","USGS",
"BLUABLCO","07/26/1990","17.000000","cfs","A","USGS",
"BLUABLCO","07/27/1990","15.000000","cfs","A","USGS",
"BLUABLCO","07/28/1990","15.000000","cfs","A","USGS",
"BLUABLCO","07/29/1990","26.000000","cfs","A","USGS",
"BLUABLCO","07/30/1990","30.000000","cfs","A","USGS",
"BLUABLCO","07/31/1990","30.000000","cfs","A","USGS",
"BLUABLCO","08/01/1990","28.000000","cfs","A","USGS",
"BLUABLCO","08/02/1990","29.000000","cfs","A","USGS",
"BLUABLCO","08/03/1990","29.000000","cfs","A","USGS",
"BLUABLCO","08/04/1990","27.000000","cfs","A","USGS",
"BLUABLCO","08/05/1990","26.000000","cfs","A","USGS",
"BLUABLCO","08/06/1990","25.000000","cfs","A","USGS",
"BLUABLCO","08/07/1990","23.000000","cfs","A","USGS",
"BLUABLCO","08/08/1990","22.000000","cfs","A","USGS",
"BLUABLCO","08/09/1990","22.000000","cfs","A","USGS",
"BLUABLCO","08/10/1990","21.000000","cfs","A","USGS",
"BLUABLCO","08/11/1990","22.000000","cfs","A","USGS",
"BLUABLCO","08/12/1990","23.000000","cfs","A","USGS",
"BLUABLCO","08/13/1990","27.000000","cfs","A","USGS",
"BLUABLCO","08/14/1990","25.000000","cfs","A","USGS",
"BLUABLCO","08/15/1990","25.000000","cfs","A","USGS",
"BLUABLCO","08/16/1990","34.000000","cfs","A","USGS",
"BLUABLCO","08/17/1990","30.000000","cfs","A","USGS",
"BLUABLCO","08/18/1990","31.000000","cfs","A","USGS",
"BLUABLCO","08/19/1990","33.000000","cfs","A","USGS",
"BLUABLCO","08/20/1990","29.000000","cfs","A","USGS",
"BLUABLCO","08/21/1990","29.000000","cfs","A","USGS",
"BLUABLCO","08/22/1990","29.000000","cfs","A","USGS",
"BLUABLCO","08/23/1990","29.000000","cfs","A","USGS",
"BLUABLCO","08/24/1990","27.000000","cfs","A","USGS",
"BLUABLCO","08/25/1990","24.000000","cfs","A","USGS",
"BLUABLCO","08/26/1990","25.000000","cfs","A","USGS",
"BLUABLCO","08/27/1990","25.000000","cfs","A","USGS",
"BLUABLCO","08/28/1990","23.000000","cfs","A","USGS",
"BLUABLCO","08/29/1990","23.000000","cfs","A","USGS",
"BLUABLCO","08/30/1990","23.000000","cfs","A","USGS",
"BLUABLCO","08/31/1990","23.000000","cfs","A","USGS",
"BLUABLCO","09/01/1990","24.000000","cfs","A","USGS",
"BLUABLCO","09/02/1990","30.000000","cfs","A","USGS",
"BLUABLCO","09/03/1990","30.000000","cfs","A","USGS",
"BLUABLCO","09/04/1990","34.000000","cfs","A","USGS",
"BLUABLCO","09/05/1990","36.000000","cfs","A","USGS",
"BLUABLCO","09/06/1990","35.000000","cfs","A","USGS",
"BLUABLCO","09/07/1990","33.000000","cfs","A","USGS",
"BLUABLCO","09/08/1990","31.000000","cfs","A","USGS",
"BLUABLCO","09/09/1990","30.000000","cfs","A","USGS",
"BLUABLCO","09/10/1990","29.000000","cfs","A","USGS",
"BLUABLCO","09/11/1990","27.000000","cfs","A","USGS",
"BLUABLCO","09/12/1990","26.000000","cfs","A","USGS",
"BLUABLCO","09/13/1990","24.000000","cfs","A","USGS",
"BLUABLCO","09/14/1990","22.000000","cfs","A","USGS",
"BLUABLCO","09/15/1990","21.000000","cfs","A","USGS",
"BLUABLCO","09/16/1990","20.000000","cfs","A","USGS",
"BLUABLCO","09/17/1990","22.000000","cfs","A","USGS",
"BLUABLCO","09/18/1990","23.000000","cfs","A","USGS",
"BLUABLCO","09/19/1990","29.000000","cfs","A","USGS",
"BLUABLCO","09/20/1990","27.000000","cfs","A","USGS",
"BLUABLCO","09/21/1990","26.000000","cfs","A","USGS",
"BLUABLCO","09/22/1990","25.000000","cfs","A","USGS",
"BLUABLCO","09/23/1990","23.000000","cfs","A","USGS",
"BLUABLCO","09/24/1990","22.000000","cfs","A","USGS",
"BLUABLCO","09/25/1990","22.000000","cfs","A","USGS",
"BLUABLCO","09/26/1990","30.000000","cfs","A","USGS",
"BLUABLCO","09/27/1990","28.000000","cfs","A","USGS",
"BLUABLCO","09/28/1990","30.000000","cfs","A","USGS",
"BLUABLCO","09/29/1990","32.000000","cfs","A","USGS",
"BLUABLCO","09/30/1990","30.000000","cfs","A","USGS",
"BLUABLCO","10/01/1990","29.000000","cfs","A","USGS",
"BLUABLCO","10/02/1990","28.000000","cfs","A","USGS",
"BLUABLCO","10/03/1990","30.000000","cfs","A","USGS",
"BLUABLCO","10/04/1990","28.000000","cfs","A","USGS",
"BLUABLCO","10/05/1990","27.000000","cfs","A","USGS",
"BLUABLCO","10/06/1990","27.000000","cfs","A","USGS",
"BLUABLCO","10/07/1990","26.000000","cfs","A","USGS",
"BLUABLCO","10/08/1990","29.000000","cfs","A","USGS",
"BLUABLCO","10/09/1990","26.000000","cfs","A","USGS",
"BLUABLCO","10/10/1990","25.000000","cfs","A","USGS",
"BLUABLCO","10/11/1990","27.000000","cfs","A","USGS",
"BLUABLCO","10/12/1990","24.000000","cfs","A","USGS",
"BLUABLCO","10/13/1990","23.000000","cfs","A","USGS",
"BLUABLCO","10/14/1990","23.000000","cfs","A","USGS",
"BLUABLCO","10/15/1990","22.000000","cfs","A","USGS",
"BLUABLCO","10/16/1990","21.000000","cfs","A","USGS",
"BLUABLCO","10/17/1990","23.000000","cfs","A","USGS",
"BLUABLCO","10/18/1990","20.000000","cfs","A","USGS",
"BLUABLCO","10/19/1990","22.000000","cfs","A","USGS",
"BLUABLCO","10/20/1990","24.000000","cfs","A","USGS",
"BLUABLCO","10/21/1990","21.000000","cfs","A","USGS",
"BLUABLCO","10/22/1990","19.000000","cfs","A","USGS",
"BLUABLCO","10/23/1990","21.000000","cfs","A","USGS",
"BLUABLCO","10/24/1990","21.000000","cfs","A","USGS",
"BLUABLCO","10/25/1990","20.000000","cfs","A","USGS",
"BLUABLCO","10/26/1990","18.000000","cfs","A","USGS",
"BLUABLCO","10/27/1990","17.000000","cfs","A","USGS",
"BLUABLCO","10/28/1990","17.000000","cfs","A","USGS",
"BLUABLCO","10/29/1990","16.000000","cfs","A","USGS",
"BLUABLCO","10/30/1990","16.000000","cfs","A","USGS",
"BLUABLCO","10/31/1990","15.000000","cfs","A","USGS",
"BLUABLCO","11/01/1990","15.000000","cfs","A","USGS",
"BLUABLCO","11/02/1990","15.000000","cfs","A","USGS",
"BLUABLCO","11/03/1990","14.000000","cfs","A","USGS",
"BLUABLCO","11/04/1990","14.000000","cfs","A","USGS",
"BLUABLCO","11/05/1990","15.000000","cfs","A","USGS",
"BLUABLCO","11/06/1990","15.000000","cfs","A","USGS",
"BLUABLCO","11/07/1990","13.000000","cfs","A","USGS",
"BLUABLCO","11/08/1990","13.000000","cfs","A","USGS",
"BLUABLCO","11/09/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/10/1990","13.000000","cfs","A","USGS",
"BLUABLCO","11/11/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/12/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/13/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/14/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/15/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/16/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/17/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/18/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/19/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/20/1990","13.000000","cfs","A","USGS",
"BLUABLCO","11/21/1990","13.000000","cfs","A","USGS",
"BLUABLCO","11/22/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/23/1990","11.000000","cfs","A","USGS",
"BLUABLCO","11/24/1990","11.000000","cfs","A","USGS",
"BLUABLCO","11/25/1990","11.000000","cfs","A","USGS",
"BLUABLCO","11/26/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/27/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/28/1990","12.000000","cfs","A","USGS",
"BLUABLCO","11/29/1990","11.000000","cfs","A","USGS",
"BLUABLCO","11/30/1990","11.000000","cfs","A","USGS",
"BLUABLCO","12/01/1990","10.000000","cfs","A","USGS",
"BLUABLCO","12/02/1990","10.000000","cfs","A","USGS",
"BLUABLCO","12/03/1990","9.800000","cfs","A","USGS",
"BLUABLCO","12/04/1990","9.600000","cfs","A","USGS",
"BLUABLCO","12/05/1990","9.700000","cfs","A","USGS",
"BLUABLCO","12/06/1990","9.500000","cfs","A","USGS",
"BLUABLCO","12/07/1990","9.100000","cfs","A","USGS",
"BLUABLCO","12/08/1990","9.200000","cfs","A","USGS",
"BLUABLCO","12/09/1990","9.000000","cfs","A","USGS",
"BLUABLCO","12/10/1990","9.100000","cfs","A","USGS",
"BLUABLCO","12/11/1990","9.200000","cfs","A","USGS",
"BLUABLCO","12/12/1990","9.000000","cfs","A","USGS",
"BLUABLCO","12/13/1990","9.400000","cfs","A","USGS",
"BLUABLCO","12/14/1990","9.600000","cfs","A","USGS",
"BLUABLCO","12/15/1990","8.800000","cfs","A","USGS",
"BLUABLCO","12/16/1990","8.900000","cfs","A","USGS",
"BLUABLCO","12/17/1990","9.200000","cfs","A","USGS",
"BLUABLCO","12/18/1990","8.900000","cfs","A","USGS",
"BLUABLCO","12/19/1990","8.800000","cfs","A","USGS",
"BLUABLCO","12/20/1990","8.900000","cfs","A","USGS",
"BLUABLCO","12/21/1990","8.400000","cfs","A","USGS",
"BLUABLCO","12/22/1990","7.900000","cfs","A","USGS",
"BLUABLCO","12/23/1990","7.400000","cfs","A","USGS",
"BLUABLCO","12/24/1990","7.400000","cfs","A","USGS",
"BLUABLCO","12/25/1990","7.400000","cfs","A","USGS",
"BLUABLCO","12/26/1990","7.100000","cfs","A","USGS",
"BLUABLCO","12/27/1990","6.900000","cfs","A","USGS",
"BLUABLCO","12/28/1990","6.500000","cfs","A","USGS",
"BLUABLCO","12/29/1990","6.400000","cfs","A","USGS",
"BLUABLCO","12/30/1990","6.300000","cfs","A","USGS",
"BLUABLCO","12/31/1990","6.100000","cfs","A","USGS",
"BLUABLCO","01/01/1991","6.100000","cfs","A","USGS",
"BLUABLCO","01/02/1991","6.200000","cfs","A","USGS",
"BLUABLCO","01/03/1991","6.100000","cfs","A","USGS",
"BLUABLCO","01/04/1991","6.000000","cfs","A","USGS",
"BLUABLCO","01/05/1991","6.200000","cfs","A","USGS",
"BLUABLCO","01/06/1991","5.900000","cfs","A","USGS",
"BLUABLCO","01/07/1991","5.900000","cfs","A","USGS",
"BLUABLCO","01/08/1991","6.000000","cfs","A","USGS",
"BLUABLCO","01/09/1991","5.900000","cfs","A","USGS",
"BLUABLCO","01/10/1991","5.800000","cfs","A","USGS",
"BLUABLCO","01/11/1991","5.800000","cfs","A","USGS",
"BLUABLCO","01/12/1991","5.700000","cfs","A","USGS",
"BLUABLCO","01/13/1991","5.600000","cfs","A","USGS",
"BLUABLCO","01/14/1991","6.100000","cfs","A","USGS",
"BLUABLCO","01/15/1991","6.000000","cfs","A","USGS",
"BLUABLCO","01/16/1991","6.000000","cfs","A","USGS",
"BLUABLCO","01/17/1991","5.700000","cfs","A","USGS",
"BLUABLCO","01/18/1991","5.400000","cfs","A","USGS",
"BLUABLCO","01/19/1991","5.200000","cfs","A","USGS",
"BLUABLCO","01/20/1991","5.500000","cfs","A","USGS",
"BLUABLCO","01/21/1991","4.800000","cfs","A","USGS",
"BLUABLCO","01/22/1991","5.500000","cfs","A","USGS",
"BLUABLCO","01/23/1991","5.900000","cfs","A","USGS",
"BLUABLCO","01/24/1991","5.500000","cfs","A","USGS",
"BLUABLCO","01/25/1991","5.600000","cfs","A","USGS",
"BLUABLCO","01/26/1991","4.900000","cfs","A","USGS",
"BLUABLCO","01/27/1991","4.900000","cfs","A","USGS",
"BLUABLCO","01/28/1991","4.900000","cfs","A","USGS",
"BLUABLCO","01/29/1991","5.300000","cfs","A","USGS",
"BLUABLCO","01/30/1991","4.900000","cfs","A","USGS",
"BLUABLCO","01/31/1991","5.000000","cfs","A","USGS",
"BLUABLCO","02/01/1991","4.800000","cfs","A","USGS",
"BLUABLCO","02/02/1991","4.500000","cfs","A","USGS",
"BLUABLCO","02/03/1991","4.400000","cfs","A","USGS",
"BLUABLCO","02/04/1991","4.500000","cfs","A","USGS",
"BLUABLCO","02/05/1991","4.300000","cfs","A","USGS",
"BLUABLCO","02/06/1991","4.300000","cfs","A","USGS",
"BLUABLCO","02/07/1991","4.200000","cfs","A","USGS",
"BLUABLCO","02/08/1991","4.100000","cfs","A","USGS",
"BLUABLCO","02/09/1991","4.000000","cfs","A","USGS",
"BLUABLCO","02/10/1991","3.900000","cfs","A","USGS",
"BLUABLCO","02/11/1991","3.900000","cfs","A","USGS",
"BLUABLCO","02/12/1991","4.000000","cfs","A","USGS",
"BLUABLCO","02/13/1991","5.500000","cfs","A","USGS",
"BLUABLCO","02/14/1991","5.100000","cfs","A","USGS",
"BLUABLCO","02/15/1991","4.200000","cfs","A","USGS",
"BLUABLCO","02/16/1991","4.000000","cfs","A","USGS",
"BLUABLCO","02/17/1991","4.100000","cfs","A","USGS",
"BLUABLCO","02/18/1991","4.000000","cfs","A","USGS",
"BLUABLCO","02/19/1991","3.900000","cfs","A","USGS",
"BLUABLCO","02/20/1991","3.900000","cfs","A","USGS",
"BLUABLCO","02/21/1991","3.900000","cfs","A","USGS",
"BLUABLCO","02/22/1991","3.700000","cfs","A","USGS",
"BLUABLCO","02/23/1991","3.700000","cfs","A","USGS",
"BLUABLCO","02/24/1991","3.700000","cfs","A","USGS",
"BLUABLCO","02/25/1991","3.600000","cfs","A","USGS",
"BLUABLCO","02/26/1991","3.700000","cfs","A","USGS",
"BLUABLCO","02/27/1991","3.700000","cfs","A","USGS",
"BLUABLCO","02/28/1991","3.800000","cfs","A","USGS",
"BLUABLCO","03/01/1991","4.000000","cfs","A","USGS",
"BLUABLCO","03/02/1991","4.200000","cfs","A","USGS",
"BLUABLCO","03/03/1991","4.000000","cfs","A","USGS",
"BLUABLCO","03/04/1991","3.900000","cfs","A","USGS",
"BLUABLCO","03/05/1991","4.300000","cfs","A","USGS",
"BLUABLCO","03/06/1991","6.000000","cfs","A","USGS",
"BLUABLCO","03/07/1991","4.900000","cfs","A","USGS",
"BLUABLCO","03/08/1991","4.400000","cfs","A","USGS",
"BLUABLCO","03/09/1991","4.400000","cfs","A","USGS",
"BLUABLCO","03/10/1991","4.700000","cfs","A","USGS",
